SYMBOL,COMPANY NAME,SERIES,PURPOSE,FACE VALUE,EX-DATE,RECORD DATE,BOOK CLOSURE START DATE,BOOK CLOSURE END DATE,dividend_amount
RELIANCE,Reliance Industries Limited,EQ, Dividend - Rs 6.50  Per Share,10,02-Jul-20,03-Jul-20,-,-,6.5
RELIANCE,Reliance Industries Limited,EQ, Dividend - Rs 7 Per Share,10,11-Jun-21,14-Jun-21,-,-,7
RELIANCE,Reliance Industries Limited,EQ,Dividend - Rs 8 Per Share,10,18-Aug-22,19-Aug-22,-,-,8
RELIANCE,Reliance Industries Limited,EQ,Dividend - Rs 9 Per Share,10,21-Aug-23,21-Aug-23,-,-,9
RELIANCE,Reliance Industries Limited,EQ,Dividend - Rs 10 Per Share,10,19-Aug-24,19-Aug-24,-,-,10
SBILIFE,SBI Life Insurance Company Limited,EQ, Interim Dividend - Rs 2 Per Share (Purpose Revised),10,03-Apr-18,04-Apr-18,-,-,2
SBILIFE,SBI Life Insurance Company Limited,EQ, Interim Dividend - Rs 2 Per Share,10,03-Apr-19,04-Apr-19,-,-,2
SBILIFE,SBI Life Insurance Company Limited,EQ, Interim Dividend - Rs 2.5 Per Share,10,05-Apr-21,06-Apr-21,-,-,2.5
SBILIFE,SBI Life Insurance Company Limited,EQ,Interim Dividend - Rs 2 Per Share,10,29-Mar-22,30-Mar-22,-,-,2
SBILIFE,SBI Life Insurance Company Limited,EQ,Interim Dividend - Rs 2.50 Per Share,10,16-Mar-23,16-Mar-23,-,-,2.5
SBILIFE,SBI Life Insurance Company Limited,EQ,Interim Dividend - Rs 2.70 Per Share,10,15-Mar-24,16-Mar-24,-,-,2.7
SBIN,State Bank of India,EQ,Dividend-Rs.12.50 Per Sha,1,17-Jun-05,-,21-Jun-05,30-Jun-05,12.5
SBIN,State Bank of India,EQ,Dividend-Rs.14 Per Share,1,19-Jun-06,-,21-Jun-06,30-Jun-06,14
SBIN,State Bank of India,EQ,Dividend-Rs.14/- Per Sh  Purpose Revised,1,13-Jun-07,-,15-Jun-07,25-Jun-07,14
SBIN,State Bank of India,EQ,Dividend-Rs.29/ Per Share,1,10-Jun-09,-,12-Jun-09,19-Jun-09,29
SBIN,State Bank of India,EQ,Final Dividend-Rs.20/- Per Share (Purpose Revised),1,09-Jun-10,-,11-Jun-10,16-Jun-10,20
SBIN,State Bank of India,EQ,Dividend-Rs.30/- Per Share (Purpose Revised),1,20-May-11,-,24-May-11,28-May-11,30
SBIN,State Bank of India,EQ,Annual General Meeting And Dividend Rs 35 Per Share (Purpose Revised),1,24-May-12,-,26-May-12,31-May-12,35
SBIN,State Bank of India,EQ,Dividend Rs 41.50 Per Share (Purpose Revised),1,28-May-13,-,30-May-13,03-Jun-13,41.5
SBIN,State Bank of India,EQ,Interim Dividend Rs 15 Per Share,1,11-Mar-14,-,13-Mar-14,17-Mar-14,15
SBIN,State Bank of India,EQ,Annual General Meeting And Dividend Rs 15 Per Share (Purpose Revised),1,29-May-14,-,31-May-14,04-Jun-14,15
SBIN,State Bank of India,EQ,Dividend - Rs 3.50/- Per Share (Purpose Revised),1,28-May-15,-,30-May-15,03-Jun-15,3.5
SBIN,State Bank of India,EQ, Dividend - Rs 2.60/- Per Share,1,03-Jun-16,-,07-Jun-16,11-Jun-16,2.6
SBIN,State Bank of India,EQ, Dividend - Rs 2.60 Per Share (Purpose Revised),1,26-May-17,-,30-May-17,03-Jun-17,2.6
SBIN,State Bank of India,EQ, Dividend - Rs 4 Per Share,1,03-Jun-21,04-Jun-21,-,-,4
SBIN,State Bank of India,EQ,Dividend - Rs 7.10 Per Share,1,25-May-22,-,27-May-22,31-May-22,7.1
SBIN,State Bank of India,EQ,Dividend - Rs 11.30 Per Share,1,31-May-23,-,01-Jun-23,05-Jun-23,11.3
SBIN,State Bank of India,EQ,Dividend - Rs 13.70 Per Share,1,22-May-24,22-May-24,-,-,13.7
SHRIRAMFIN,Shriram Finance Limited,EQ,Agm/Dividend-15%,10,30-Aug-05,-,01-Sep-05,09-Sep-05,1.5
SHRIRAMFIN,Shriram Finance Limited,EQ,Interim Dividend-20%,10,13-Jul-06,14-Jul-06,-,-,2
SHRIRAMFIN,Shriram Finance Limited,EQ,Agm/Final Dividend-20%,10,10-Aug-07,-,14-Aug-07,17-Aug-07,2
SHRIRAMFIN,Shriram Finance Limited,EQ,Int Dividend-Re.1 Per Sh,10,17-Dec-07,18-Dec-07,-,-,0.1
SHRIRAMFIN,Shriram Finance Limited,EQ,Interim Dividend - 10%,10,10-Nov-08,11-Nov-08,-,-,1
SHRIRAMFIN,Shriram Finance Limited,EQ,Interim Dividend-Rs.2.50 Per Share,10,08-Nov-10,09-Nov-10,-,-,2.5
SHRIRAMFIN,Shriram Finance Limited,EQ,Annual General Meeting And Final Dividend-Rs.4/- Per Share,10,10-Jun-11,-,14-Jun-11,24-Jun-11,4
SHRIRAMFIN,Shriram Finance Limited,EQ,Interim Dividend Rs.2.50 Per Share,10,21-Nov-11,22-Nov-11,-,-,2.5
SHRIRAMFIN,Shriram Finance Limited,EQ,Annual General Meeting And Dividend - Rs.4/- Per Share,10,21-Jun-12,-,25-Jun-12,05-Jul-12,4
SHRIRAMFIN,Shriram Finance Limited,EQ,Interim Dividend Rs 3 Per Share,10,15-Nov-12,16-Nov-12,-,-,3
SHRIRAMFIN,Shriram Finance Limited,EQ,Annual General Meeting And Dividend - Rs.4/- Per Share,10,21-Jun-13,-,25-Jun-13,05-Jul-13,4
SHRIRAMFIN,Shriram Finance Limited,EQ,Interim Dividend - Rs 3/- Per Share,10,13-Nov-13,15-Nov-13,-,-,3
SHRIRAMFIN,Shriram Finance Limited,EQ,Annual General Meeting / Final Dividend - Rs 4/- Per Share,10,25-Jun-14,-,27-Jun-14,09-Jul-14,4
SHRIRAMFIN,Shriram Finance Limited,EQ,Interim Dividend Rs.4/- Per Share (Purpose Revised),10,30-Oct-14,31-Oct-14,-,-,4
SHRIRAMFIN,Shriram Finance Limited,EQ,Annual General Meeting/ Dividend - Rs 6/- Per Share,10,22-Jul-15,-,24-Jul-15,31-Jul-15,6
SHRIRAMFIN,Shriram Finance Limited,EQ, Interim Dividend -  Rs 4/- Per Share (Purposed Revised),10,05-Nov-15,06-Nov-15,-,-,4
SHRIRAMFIN,Shriram Finance Limited,EQ, Annual General Meeting/Dividend -Rs 6/- Per Share,10,18-Jul-16,-,20-Jul-16,27-Jul-16,6
SHRIRAMFIN,Shriram Finance Limited,EQ, Interim Dividend Rs 4/- Per Share (Purpose Revised),10,03-Nov-16,04-Nov-16,-,-,4
SHRIRAMFIN,Shriram Finance Limited,EQ, Annual General Meeting/Dividend - Rs 6/- Per Shre,10,21-Jun-17,-,23-Jun-17,29-Jun-17,6
SHRIRAMFIN,Shriram Finance Limited,EQ, Interim Dividend - Rs 5/- Per Share (Purpose Revised),10,10-Nov-17,13-Nov-17,-,-,5
SHRIRAMFIN,Shriram Finance Limited,EQ, Annual General Meeting/Dividend Rs 6/- Per Share,10,18-Jul-18,-,20-Jul-18,26-Jul-18,6
SHRIRAMFIN,Shriram Finance Limited,EQ, Interim Dividend - Rs 5 Per Sh,10,05-Nov-18,06-Nov-18,-,-,5
SHRIRAMFIN,Shriram Finance Limited,EQ, Annual General Meeting/Dividend - Rs 7 Per Share,10,19-Jun-19,-,21-Jun-19,27-Jun-19,7
SHRIRAMFIN,Shriram Finance Limited,EQ, Interim Dividend-Rs 5 Per Sh,10,07-Nov-19,08-Nov-19,-,-,5
SHRIRAMFIN,Shriram Finance Limited,EQ, Interim Dividend - Rs 6 Per Share,10,09-Nov-20,10-Nov-20,-,-,6
SHRIRAMFIN,Shriram Finance Limited,EQ, Interim Dividend - Rs 6 Per Share,10,05-Apr-21,06-Apr-21,-,-,6
SHRIRAMFIN,Shriram Finance Limited,EQ, Annual General Meeting/Dividend - Rs 6 Per Share,10,16-Jun-21,-,18-Jun-21,24-Jun-21,6
SHRIRAMFIN,Shriram Finance Limited,EQ, Interim Dividend - Rs 8 Per Share,10,09-Nov-21,10-Nov-21,-,-,8
SHRIRAMFIN,Shriram Finance Limited,EQ,Interim Dividend - Rs 12 Per Share,10,11-Mar-22,14-Mar-22,-,-,12
SHRIRAMFIN,Shriram Finance Limited,EQ,Interim Dividend - Rs 15 Per Share,10,03-Jan-23,04-Jan-23,-,-,15
SHRIRAMFIN,Shriram Finance Limited,EQ,Annual General Meeting/Dividend - Rs 20 Per Share,10,16-Jun-23,-,17-Jun-23,23-Jun-23,20
SHRIRAMFIN,Shriram Finance Limited,EQ,Interim Dividend - Rs 20 Per Share,10,06-Nov-23,06-Nov-23,-,-,20
SHRIRAMFIN,Shriram Finance Limited,EQ,Interim Dividend - Rs 10 Per Share,10,06-Feb-24,06-Feb-24,-,-,10
SHRIRAMFIN,Shriram Finance Limited,EQ,Annual General Meeting/Dividend - Rs  15 Per Share,10,23-Jul-24,-,24-Jul-24,30-Jul-24,15
SUNPHARMA,Sun Pharmaceutical Industries Limited,EQ,Agm/Dividend-75%,1,19-Sep-05,-,21-Sep-05,30-Sep-05,0.75
SUNPHARMA,Sun Pharmaceutical Industries Limited,EQ,Agm/Dividend-110%,1,06-Sep-06,-,08-Sep-06,13-Sep-06,1.1
SUNPHARMA,Sun Pharmaceutical Industries Limited,EQ,Interim Dividend-135%    Purpose Revised,1,15-Mar-07,16-Mar-07,-,-,1.35
SUNPHARMA,Sun Pharmaceutical Industries Limited,EQ,Dividend - 210%,1,25-Aug-08,-,27-Aug-08,06-Sep-08,2.1
SUNPHARMA,Sun Pharmaceutical Industries Limited,EQ,Dividend-Rs.13.75 Per Share,1,09-Sep-10,-,14-Sep-10,24-Sep-10,13.75
SUNPHARMA,Sun Pharmaceutical Industries Limited,EQ,Annual General Meeting And Dividend Rs.3.50 Per Share,1,02-Sep-11,-,06-Sep-11,16-Sep-11,3.5
SUNPHARMA,Sun Pharmaceutical Industries Limited,EQ,Interim Dividend Rs.4.25 Per Share (Purpose Revised),1,14-Aug-12,16-Aug-12,-,-,4.25
SUNPHARMA,Sun Pharmaceutical Industries Limited,EQ,Annual General Meeting / Dividend - Rs 2.50/- Per Share,1,19-Sep-13,-,23-Sep-13,30-Sep-13,2.5
SUNPHARMA,Sun Pharmaceutical Industries Limited,EQ,Annual General Meeting / Dividend - Rs 1.50/- Per Share,1,11-Sep-14,-,13-Sep-14,27-Sep-14,1.5
SUNPHARMA,Sun Pharmaceutical Industries Limited,EQ, Annual General Meeting/ Dividend - Rs 3/- Per Share,1,21-Oct-15,-,24-Oct-15,31-Oct-15,3
SUNPHARMA,Sun Pharmaceutical Industries Limited,EQ, Annual General Meeting/Dividend Re 1/- Per Share,1,08-Sep-16,-,10-Sep-16,17-Sep-16,1
SUNPHARMA,Sun Pharmaceutical Industries Limited,EQ, Annual General Meeting/Dividend - Rs 3.50 Per Share,1,18-Sep-17,-,20-Sep-17,26-Sep-17,3.5
SUNPHARMA,Sun Pharmaceutical Industries Limited,EQ, Annual General Meeting/Dividend Rs 2 Per Share,1,17-Sep-18,-,19-Sep-18,26-Sep-18,2
SUNPHARMA,Sun Pharmaceutical Industries Limited,EQ, Annual General Meeting/Dividend - Rs 2.75 Per Share,1,20-Aug-19,-,22-Aug-19,28-Aug-19,2.75
SUNPHARMA,Sun Pharmaceutical Industries Limited,EQ, Interim Dividend - Rs 3 Per Share,1,17-Feb-20,18-Feb-20,-,-,3
SUNPHARMA,Sun Pharmaceutical Industries Limited,EQ, Annual General Meeting/Dividend - Re 1 Per Share,1,19-Aug-20,-,21-Aug-20,27-Aug-20,1
SUNPHARMA,Sun Pharmaceutical Industries Limited,EQ, Interim Dividend - Rs 5.50 Per Share,1,09-Feb-21,10-Feb-21,-,-,5.5
SUNPHARMA,Sun Pharmaceutical Industries Limited,EQ, Annual General Meeting/Dividend - Rs 2 Per Share,1,23-Aug-21,-,25-Aug-21,31-Aug-21,2
SUNPHARMA,Sun Pharmaceutical Industries Limited,EQ,Interim Dividend - Rs 7 Per Share,1,09-Feb-22,10-Feb-22,-,-,7
SUNPHARMA,Sun Pharmaceutical Industries Limited,EQ,Dividend - Rs 3 Per Share,1,19-Aug-22,22-Aug-22,-,-,3
SUNPHARMA,Sun Pharmaceutical Industries Limited,EQ,Interim Dividend - Rs 7.50 Per Share,1,08-Feb-23,08-Feb-23,-,-,7.5
SUNPHARMA,Sun Pharmaceutical Industries Limited,EQ,Dividend - Rs 4 Per Share,1,28-Jul-23,28-Jul-23,-,-,4
SUNPHARMA,Sun Pharmaceutical Industries Limited,EQ,Interim Dividend - Rs 8.50 Per Share,1,09-Feb-24,09-Feb-24,-,-,8.5
SUNPHARMA,Sun Pharmaceutical Industries Limited,EQ,Dividend - Rs 5 Per Share,1,12-Jul-24,12-Jul-24,-,-,5
TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,EQ,Agm/Dividend-100%,1,21-Jul-05,-,23-Jul-05,09-Aug-05,1
TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,EQ,Annual General Meeting And Dividend Rs.2/- Per Share,1,05-Aug-10,-,08-Aug-10,23-Aug-10,2
TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,EQ,Annual General Meeting And Dividend Rs.2/- Per Share,1,10-Aug-11,-,12-Aug-11,30-Aug-11,2
TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,EQ,Annual General Meeting/ Dividend Rs. 2.15 Per Share,1,09-Aug-12,-,11-Aug-12,31-Aug-12,2.15
TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,EQ,Annual General Meeting/Dividend Rs 2.15/- Per Share,1,27-Jun-13,-,02-Jul-13,15-Jul-13,2.15
TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,EQ,Annual General Meeting / Dividend - Rs 2.25/- Per Share,1,05-Aug-14,-,07-Aug-14,14-Aug-14,2.25
TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,EQ,Annual General Meeting/ Dividend - Rs 2.25/- Per Share,1,30-Jul-15,-,01-Aug-15,14-Aug-15,2.25
TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,EQ, Annual General Meeting/Dividend Rs 2.25 Per Share,1,08-Aug-16,-,10-Aug-16,24-Aug-16,2.25
TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,EQ, Annual General Meeting/Dividend- Rs 2.35 Per Share,1,04-Aug-17,-,08-Aug-17,18-Aug-17,2.35
TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,EQ, Annual General Meeting / Dividend- Rs 2.50 Per Share,1,20-Jun-18,-,22-Jun-18,05-Jul-18,2.5
TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,EQ, Annual General Meeting/ Dividend - Rs 2.50 Per Share,1,24-May-19,-,28-May-19,04-Jun-19,2.5
TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,EQ, Annual General Meeting/Dividend -Rs 2.70 Per Share,1,18-Jun-20,-,22-Jun-20,29-Jun-20,2.7
TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,EQ, Annual General Meeting/Dividend - Rs 4.05 Per Share,1,10-Jun-21,-,12-Jun-21,18-Jun-21,4.05
TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,EQ,Annual General Meeting/Dividend - Rs  6.05 Per Share,1,09-Jun-22,-,11-Jun-22,17-Jun-22,6.05
TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,EQ,Annual General Meeting/Dividend - Rs 8.45 Per Share,1,19-May-23,-,20-May-23,26-May-23,8.45
TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,EQ,Dividend - Rs 7.75 Per Share,1,24-May-24,24-May-24,-,-,7.75
TATAMOTORS,Tata Motors Limited,EQ,Dividend-130%,2,23-Jun-06,-,27-Jun-06,11-Jul-06,2.6
TATAMOTORS,Tata Motors Limited,EQ,Agm/Dividend-150%,2,01-Jun-07,-,05-Jun-07,12-Jun-07,3
TATAMOTORS,Tata Motors Limited,EQ,Dividend-Rs.15 Per Share Purpose Revised,2,16-Jun-08,-,18-Jun-08,26-Jun-08,15
TATAMOTORS,Tata Motors Limited,EQ,Dividend-Rs.6/- Per Share,2,03-Aug-09,-,05-Aug-09,25-Aug-09,6
TATAMOTORS,Tata Motors Limited,EQ,Dividend-Rs.15/- Per Share,2,10-Aug-10,-,12-Aug-10,01-Sep-10,15
TATAMOTORS,Tata Motors Limited,EQ,Dividend-Rs.20/- Per Share,2,19-Jul-11,-,21-Jul-11,12-Aug-11,20
TATAMOTORS,Tata Motors Limited,EQ,Dividend Rs 4 Per Share,2,18-Jul-12,-,20-Jul-12,10-Aug-12,4
TATAMOTORS,Tata Motors Limited,EQ,Annual General Meeting And Dividend Rs.2/- Per Share,2,30-Jul-13,-,01-Aug-13,21-Aug-13,2
TATAMOTORS,Tata Motors Limited,EQ,Annual General Meeting / Dividend - Rs 2/- Per Share,2,09-Jul-14,-,11-Jul-14,31-Jul-14,2
TATAMOTORS,Tata Motors Limited,EQ, Dividend - Re 0.20/- Per Share,2,18-Jul-16,-,20-Jul-16,09-Aug-16,0.2
TATAMOTORS,Tata Motors Limited,EQ,Dividend - Rs 2 Per Share,2,28-Jul-23,-,29-Jul-23,08-Aug-23,2
TATAMOTORS,Tata Motors Limited,EQ,Dividend - Rs 3 Per Share & Special Dividend - Rs 3 Per Share,2,11-Jun-24,11-Jun-24,-,-,3
TATASTEEL,Tata Steel Limited,EQ,Dividend-130%,1,07-Jun-05,-,09-Jun-05,29-Jun-05,1.3
TATASTEEL,Tata Steel Limited,EQ,Agm/Dividend-130%        Purpose Revised,1,26-May-06,-,30-May-06,19-Jun-06,1.3
TATASTEEL,Tata Steel Limited,EQ,Agm/Dividend - 160%,1,18-Jul-08,-,22-Jul-08,31-Jul-08,1.6
TATASTEEL,Tata Steel Limited,EQ,Annual General Meeting And Dividend Rs.8/- Per Share,1,12-Jul-10,-,14-Jul-10,20-Jul-10,8
TATASTEEL,Tata Steel Limited,EQ,Annual General Meeting/Dividend Rs 12 Per Share,1,04-Jul-11,-,06-Jul-11,12-Jul-11,12
TATASTEEL,Tata Steel Limited,EQ,Annual General Meeting/Dividend Rs 12 Per Share,1,16-Jul-12,-,18-Jul-12,24-Jul-12,12
TATASTEEL,Tata Steel Limited,EQ,Annual General Meeting / Dividend - Rs.8/- Per Ordinary Share,1,15-Jul-13,-,17-Jul-13,23-Jul-13,8
TATASTEEL,Tata Steel Limited,EQ,Annual General Meeting / Dividend - Rs.10/- Per Ordinary Share,1,14-Jul-14,-,16-Jul-14,22-Jul-14,10
TATASTEEL,Tata Steel Limited,EQ,Annual General Meeting / Dividend - Rs. 8/- Per Share,1,23-Jul-15,-,25-Jul-15,12-Aug-15,8
TATASTEEL,Tata Steel Limited,EQ, Annual General Meeting/Dividend Rs 8/- Per Share,1,28-Jul-16,-,30-Jul-16,12-Aug-16,8
TATASTEEL,Tata Steel Limited,EQ, Annual General Meeting/Dividend - Rs 10/- Per Share,1,20-Jul-17,-,22-Jul-17,08-Aug-17,10
TATASTEEL,Tata Steel Limited,EQ, Annual General Meeting / Dividend- Rs 10 Per Share,1,05-Jul-18,-,07-Jul-18,20-Jul-18,10
TATASTEEL,Tata Steel Limited,EQ, Annual General Meeting/Dividend - Rs 13 Per Share,1,04-Jul-19,-,06-Jul-19,19-Jul-19,13
TATASTEEL,Tata Steel Limited,EQ, Dividend - Rs 10 Per Share,1,06-Aug-20,-,08-Aug-20,20-Aug-20,10
TATASTEEL,Tata Steel Limited,EQ, Annual General Meeting/Dividend - Rs 25 Per Share,1,17-Jun-21,-,19-Jun-21,30-Jun-21,25
TATASTEEL,Tata Steel Limited,EQ,Annual General Meeting/Dividend - Rs  51 Per Share,1,15-Jun-22,-,17-Jun-22,28-Jun-22,51
TATASTEEL,Tata Steel Limited,EQ,Annual General Meeting/Dividend - Rs 3.60 Per Share,1,22-Jun-23,-,23-Jun-23,05-Jul-23,3.6
TATASTEEL,Tata Steel Limited,EQ,Dividend - Rs 3.60 Per Share,1,21-Jun-24,21-Jun-24,-,-,3.6
TCS,Tata Consultancy Services Limited,EQ,Agm/Dividend-500%,1,06-Jul-05,-,08-Jul-05,19-Jul-05,5
TCS,Tata Consultancy Services Limited,EQ,Agm/Final Dividend-450%,1,16-Jun-06,-,20-Jun-06,29-Jun-06,4.5
TCS,Tata Consultancy Services Limited,EQ,Final Dividend Rs.4/- Per Share And Special Dividend Rs.10/- Per Share,1,15-Jun-10,-,17-Jun-10,28-Jun-10,4
TCS,Tata Consultancy Services Limited,EQ,Interim Dividend Rs.2/- Per Share,1,29-Jul-10,30-Jul-10,-,-,2
TCS,Tata Consultancy Services Limited,EQ,2nd Interim Dividend-Rs.2/- Per Share,1,01-Nov-10,02-Nov-10,-,-,2
TCS,Tata Consultancy Services Limited,EQ,3rd Interim Dividend-Rs.2/- Per Share,1,27-Jan-11,28-Jan-11,-,-,2
TCS,Tata Consultancy Services Limited,EQ,Dividend-Rs.8/- Per Share,1,08-Jun-11,-,10-Jun-11,23-Jun-11,8
TCS,Tata Consultancy Services Limited,EQ,Interim Dividend Rs.3/- Per Share,1,28-Jul-11,29-Jul-11,-,-,3
TCS,Tata Consultancy Services Limited,EQ,Interim Dividend - Rs. 3/- Per Share,1,25-Oct-11,29-Oct-11,-,-,3
TCS,Tata Consultancy Services Limited,EQ,3rd Interim Dividend Rs.3/- Per Share,1,25-Jan-12,28-Jan-12,-,-,3
TCS,Tata Consultancy Services Limited,EQ,Annual General Meeting / Final Dividend - Rs.8/- / Special Dividend - Rs.8/-,1,07-Jun-12,-,09-Jun-12,15-Jun-12,8
TCS,Tata Consultancy Services Limited,EQ,Interim Dividend Rs.3/- Per Share,1,23-Jul-12,24-Jul-12,-,-,3
TCS,Tata Consultancy Services Limited,EQ,2nd Interim Dividend Rs 3 Per Share,1,31-Oct-12,01-Nov-12,-,-,3
TCS,Tata Consultancy Services Limited,EQ,Interim Dividend 3 Per Share,1,23-Jan-13,24-Jan-13,-,-,3
TCS,Tata Consultancy Services Limited,EQ,Annual General Meeting And Dividend Rs.13/- Per Share,1,06-Jun-13,-,08-Jun-13,14-Jun-13,13
TCS,Tata Consultancy Services Limited,EQ,Interim Dividend - Rs 4/- Per Equity Share,1,29-Jul-13,30-Jul-13,-,-,4
TCS,Tata Consultancy Services Limited,EQ,2nd Interim Dividend Rs.4/- Per Share,1,25-Oct-13,28-Oct-13,-,-,4
TCS,Tata Consultancy Services Limited,EQ,Interim Dividend Rs.4/- Per Share,1,27-Jan-14,28-Jan-14,-,-,4
TCS,Tata Consultancy Services Limited,EQ,Annual General Meeting / Dividend - Rs. 20/- Per Equity Share,1,06-Jun-14,-,10-Jun-14,13-Jun-14,20
TCS,Tata Consultancy Services Limited,EQ,Interim Dividend - Rs 5/- Per Share + Special Dividend - Rs 40/- Per Share,1,28-Jul-14,30-Jul-14,-,-,5
TCS,Tata Consultancy Services Limited,EQ,2nd Interim Dividend Rs.5/- Per Share,1,29-Oct-14,30-Oct-14,-,-,5
TCS,Tata Consultancy Services Limited,EQ,Third Interim Dividend - Rs 5/- Per Share,1,27-Jan-15,28-Jan-15,-,-,5
TCS,Tata Consultancy Services Limited,EQ,Annual General Meeting /Dividend - Rs 24/- Per Share,1,05-Jun-15,-,09-Jun-15,13-Jun-15,24
TCS,Tata Consultancy Services Limited,EQ,Interim Dividend - Rs 5.50/- Per Share,1,20-Jul-15,21-Jul-15,-,-,5.5
TCS,Tata Consultancy Services Limited,EQ, Interim Dividend - Rs 5.50/- Per Share,1,23-Oct-15,26-Oct-15,-,-,5.5
TCS,Tata Consultancy Services Limited,EQ, Interim Dividend - Rs 5.50/- Per Share,1,21-Jan-16,22-Jan-16,-,-,5.5
TCS,Tata Consultancy Services Limited,EQ, Annual General Meeting/Dividend Rs 27/- Per Share,1,06-Jun-16,-,08-Jun-16,09-Jun-16,27
TCS,Tata Consultancy Services Limited,EQ, Interim Dividend - Rs 6.50/- Per Share,1,25-Jul-16,26-Jul-16,-,-,6.5
TCS,Tata Consultancy Services Limited,EQ, Interim Dividend- Rs 6.50/- Per Share,1,24-Oct-16,25-Oct-16,-,-,6.5
TCS,Tata Consultancy Services Limited,EQ, Interim Dividend Rs 6.50 Per Share ,1,23-Jan-17,24-Jan-17,-,-,6.5
TCS,Tata Consultancy Services Limited,EQ, Annual General Meeting/Dividend - Rs 27.50/- Per Share,1,13-Jun-17,-,15-Jun-17,16-Jun-17,27.5
TCS,Tata Consultancy Services Limited,EQ, Interim Dividend - Rs 7/- Per Share,1,24-Jul-17,25-Jul-17,-,-,7
TCS,Tata Consultancy Services Limited,EQ, Interim Dividend Rs 7/- Per Share,1,25-Oct-17,26-Oct-17,-,-,7
TCS,Tata Consultancy Services Limited,EQ, Interim Dividend - Rs 7 Per Share,1,22-Jan-18,23-Jan-18,-,-,7
TCS,Tata Consultancy Services Limited,EQ, Bonus 1:1 /Dividend- Rs 29 Per Share,1,31-May-18,02-Jun-18,-,-,29
TCS,Tata Consultancy Services Limited,EQ, Interim Dividend- Rs 4 Per Share (Purpose Revised),1,17-Jul-18,18-Jul-18,-,-,4
TCS,Tata Consultancy Services Limited,EQ, Interim Dividend - Rs 4 Per Share,1,17-Jan-19,18-Jan-19,-,-,4
TCS,Tata Consultancy Services Limited,EQ, Dividend - Rs 18 Per Share,1,04-Jun-19,06-Jun-19,-,-,18
TCS,Tata Consultancy Services Limited,EQ, Interim Dividend - Rs 5 Per Share,1,16-Jul-19,17-Jul-19,-,-,5
TCS,Tata Consultancy Services Limited,EQ, Interim Dividend - Rs 5 Per Share And Special Dividend - Rs 40 Per Share,1,17-Oct-19,18-Oct-19,-,-,5
TCS,Tata Consultancy Services Limited,EQ, Interim Dividend - Rs 5 Per Share,1,23-Jan-20,25-Jan-20,-,-,5
TCS,Tata Consultancy Services Limited,EQ, Interim Dividend - Rs 12 Per Share,1,19-Mar-20,20-Mar-20,-,-,12
TCS,Tata Consultancy Services Limited,EQ, Dividend - Rs 6 Per Share,1,03-Jun-20,04-Jun-20,-,-,6
TCS,Tata Consultancy Services Limited,EQ, Interim Dividend - Rs    5 Per Share,1,16-Jul-20,17-Jul-20,-,-,5
TCS,Tata Consultancy Services Limited,EQ, Interim Dividend - Rs 12 Per Share,1,14-Oct-20,15-Oct-20,-,-,12
TCS,Tata Consultancy Services Limited,EQ, Interim Dividend - Rs 6 Per Share,1,14-Jan-21,16-Jan-21,-,-,6
TCS,Tata Consultancy Services Limited,EQ, Dividend - Rs 15 Per Share,1,25-May-21,27-May-21,-,-,15
TCS,Tata Consultancy Services Limited,EQ, Interim Dividend - Rs 7 Per Share,1,15-Jul-21,16-Jul-21,-,-,7
TCS,Tata Consultancy Services Limited,EQ, Interim Dividend - Rs 7 Per Share,1,14-Oct-21,19-Oct-21,-,-,7
TCS,Tata Consultancy Services Limited,EQ,Interim Dividend - Rs 7 Per Share,1,19-Jan-22,20-Jan-22,-,-,7
TCS,Tata Consultancy Services Limited,EQ,Dividend - Rs 22 Per Share,1,25-May-22,26-May-22,-,-,22
TCS,Tata Consultancy Services Limited,EQ,Interim Dividend- Rs 8 Per Share,1,14-Jul-22,16-Jul-22,-,-,8
TCS,Tata Consultancy Services Limited,EQ,Interim Dividend - Rs 8 Per Share,1,17-Oct-22,18-Oct-22,-,-,8
TCS,Tata Consultancy Services Limited,EQ,Interim Dividend - Rs 8 Per Share Special Dividend - Rs 67 Per Share,1,16-Jan-23,17-Jan-23,-,-,8
TCS,Tata Consultancy Services Limited,EQ,Dividend - Rs 24 Per Share,1,15-Jun-23,15-Jun-23,-,-,24
TCS,Tata Consultancy Services Limited,EQ,Interim Dividend - Rs 9 Per Share,1,20-Jul-23,20-Jul-23,-,-,9
